trial,choice_arm_index,choice_planet_label,is_optimal,exploration,intent,intent_reason,explanation,context_mercury,context_krypton,context_nobelium,reward_received,w_intercept_arm_0,w_mercury_arm_0,w_krypton_arm_0,w_nobelium_arm_0,w_intercept_arm_1,w_mercury_arm_1,w_krypton_arm_1,w_nobelium_arm_1,w_intercept_arm_2,w_mercury_arm_2,w_krypton_arm_2,w_nobelium_arm_2,w_intercept_arm_3,w_mercury_arm_3,w_krypton_arm_3,w_nobelium_arm_3,feature_uncertainty_mercury_arm_0,feature_uncertainty_krypton_arm_0,feature_uncertainty_nobelium_arm_0,feature_uncertainty_mercury_arm_1,feature_uncertainty_krypton_arm_1,feature_uncertainty_nobelium_arm_1,feature_uncertainty_mercury_arm_2,feature_uncertainty_krypton_arm_2,feature_uncertainty_nobelium_arm_2,feature_uncertainty_mercury_arm_3,feature_uncertainty_krypton_arm_3,feature_uncertainty_nobelium_arm_3,mapping_arm_0,mapping_arm_1,mapping_arm_2,mapping_arm_3,agent_mu_arm_0,agent_sigma_arm_0,agent_mu_arm_1,agent_sigma_arm_1,agent_mu_arm_2,agent_sigma_arm_2,agent_mu_arm_3,agent_sigma_arm_3,simulation_id,agent_name,reg,k
49,3,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 4 because estimated effects favor this planet: Mercury off (+17.5), Krypton off (+1.3), Nobelium on (+12.7).",-1,-1,1,83,45.978390861849704,2.0118628856294976,-5.496877435465189,-3.5083661952662624,51.17470385783926,-0.5841738728265007,12.100298586322879,-16.183451670873495,48.11455187321474,18.50627567722711,-14.000708318813338,0.6223720152706562,46.78472617283744,-17.820293608239204,-1.7069075498537405,12.614687459919693,0.49962531223474116,0.49962531223474116,0.4996253122347195,0.06533379216336736,0.20164553383371014,0.1817717066302756,0.4996252868895907,0.2811075111073069,0.09373633135884007,0.18566297494501716,0.09998500349897407,0.18566297494500655,D,B,A,C,45.95503921641913,1.7313295824855628,23.475127473469385,0.9230658783084568,44.23135653007162,1.4994482355993,78.0344301729853,0.46800406425765906,12,"UCB(reg=1000, k=10.0)",1000,10.0
50,2,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+18.5), Krypton off (+14.0), Nobelium on (+0.6).",1,-1,1,83,45.978390861849704,2.0118628856294976,-5.496877435465189,-3.5083661952662624,51.17470385783926,-0.5841738728265007,12.100298586322879,-16.183451670873495,48.29009965208678,18.50631954361279,-14.000713815301822,0.7979581832247646,46.78472617283744,-17.820293608239204,-1.7069075498537405,12.614687459919693,0.49962531223474116,0.49962531223474116,0.4996253122347195,0.06533379216336736,0.20164553383371014,0.1817717066302756,0.4996252868895907,0.2811075111073069,0.09373633135884007,0.17963902209589908,0.09178420537889799,0.18549600987701667,D,B,A,C,49.978764987678126,0.999750156133005,22.30677972781639,0.8256258830617706,81.24390788452584,0.49996875732113544,43.286027574371666,0.785521531959312,12,"UCB(reg=1000, k=10.0)",1000,10.0
1,0,A,1,1,explore,learn how each signal affects this planet,"Exploring Planet 1 to learn how each signal affects this planet: Mercury on, Krypton off, Nobelium off.",1,-1,-1,78,19.495126218447695,19.495126218447695,-19.495126218447695,-19.495126218447695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,A,C,B,D,0.0,63.245553203367585,0.0,63.245553203367585,0.0,63.245553203367585,0.0,63.245553203367585,13,"UCB(reg=1000, k=10.0)",1000,10.0
2,0,A,0,1,explore,learn how each signal affects this planet,"Exploring Planet 1 to learn how each signal affects this planet: Mercury off, Krypton off, Nobelium on.",-1,-1,1,49,31.742064483893046,7.248187953015076,-31.742064483893046,-7.248187953015076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0624843789053,750.0624843789053,750.0624843789053,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,A,C,B,D,0.0,63.245553203367585,0.0,63.245553203367585,0.0,63.245553203367585,0.0,63.245553203367585,13,"UCB(reg=1000, k=10.0)",1000,10.0
3,1,C,0,1,explore,learn how each signal affects this planet,"Exploring Planet 2 to learn how each signal affects this planet: Mercury on, Krypton on, Nobelium off.",1,1,-1,18,31.742064483893046,7.248187953015076,-31.742064483893046,-7.248187953015076,4.498875281182336,4.498875281182336,4.498875281182336,-4.498875281182336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.1249687578106,500.1249687578106,500.1249687578106,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,A,C,B,D,14.496375906030153,44.726947973579,0.0,63.245553203367585,0.0,63.245553203367585,0.0,63.245553203367585,13,"UCB(reg=1000, k=10.0)",1000,10.0
4,2,B,0,1,explore,learn how each signal affects this planet,"Exploring Planet 3 to learn how each signal affects this planet: Mercury on, Krypton off, Nobelium off.",1,-1,-1,42,31.742064483893046,7.248187953015076,-31.742064483893046,-7.248187953015076,4.498875281182336,4.498875281182336,4.498875281182336,-4.498875281182336,10.497375656090298,10.497375656090298,-10.497375656090298,-10.497375656090298,0.0,0.0,0.0,0.0,500.1249687578106,500.1249687578106,500.1249687578106,750.0624843789053,750.0624843789053,750.0624843789053,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,A,C,B,D,77.98050487381624,0.9998750234327969,8.997750562364672,54.7745373099182,0.0,63.245553203367585,0.0,63.245553203367585,13,"UCB(reg=1000, k=10.0)",1000,10.0
5,1,C,1,1,explore,learn how each signal affects this planet,"Exploring Planet 2 to learn how each signal affects this planet: Mercury off, Krypton on, Nobelium on.",-1,1,1,83,31.742064483893046,7.248187953015076,-31.742064483893046,-7.248187953015076,25.243689077738964,-16.24593851537429,25.243689077738964,16.24593851537429,10.497375656090298,10.497375656090298,-10.497375656090298,-10.497375656090298,0.0,0.0,0.0,0.0,500.1249687578106,500.1249687578106,500.1249687578106,750.0624843789053,750.0624843789053,750.0624843789053,750.0624843789053,750.0624843789053,750.0624843789053,1000.0,1000.0,1000.0,A,C,B,D,-14.496375906030153,44.726947973579,0.0,63.245553203367585,-20.994751312180597,54.7745373099182,0.0,63.245553203367585,13,"UCB(reg=1000, k=10.0)",1000,10.0
6,3,D,0,1,explore,learn how each signal affects this planet,"Exploring Planet 4 to learn how each signal affects this planet: Mercury off, Krypton on, Nobelium on.",-1,1,1,46,31.742064483893046,7.248187953015076,-31.742064483893046,-7.248187953015076,25.243689077738964,-16.24593851537429,25.243689077738964,16.24593851537429,10.497375656090298,10.497375656090298,-10.497375656090298,-10.497375656090298,11.497125718571624,-11.497125718571624,11.497125718571624,11.497125718571624,500.1249687578106,500.1249687578106,500.1249687578106,500.1249687578106,500.1249687578106,500.1249687578106,750.0624843789053,750.0624843789053,750.0624843789053,1000.0,1000.0,1000.0,A,C,B,D,-14.496375906030153,44.726947973579,82.97925518622651,0.9998750234327969,-20.994751312180597,54.7745373099182,0.0,63.245553203367585,13,"UCB(reg=1000, k=10.0)",1000,10.0
7,0,A,0,1,explore,learn how each signal affects this planet,"Exploring Planet 1 to learn how each signal affects this planet: Mercury off, Krypton on, Nobelium off.",-1,1,-1,20,36.740814796316045,2.2494376405920775,-26.74331417146277,-12.246938265436256,25.243689077738964,-16.24593851537429,25.243689077738964,16.24593851537429,10.497375656090298,10.497375656090298,-10.497375656090298,-10.497375656090298,11.497125718571624,-11.497125718571624,11.497125718571624,11.497125718571624,500.1249687578106,500.1249687578106,500.1249687578106,500.1249687578106,500.1249687578106,500.1249687578106,750.0624843789053,750.0624843789053,750.0624843789053,750.0624843789053,750.0624843789053,750.0624843789053,A,C,B,D,0.0,63.245553203367585,50.48737815547793,44.726947973579,0.0,63.245553203367585,22.994251437143248,54.7745373099182,13,"UCB(reg=1000, k=10.0)",1000,10.0
8,2,B,1,1,explore,learn how each signal affects this planet,"Exploring Planet 3 to learn how each signal affects this planet: Mercury off, Krypton on, Nobelium off.",-1,1,-1,80,36.740814796316045,2.2494376405920775,-26.74331417146277,-12.246938265436256,25.243689077738964,-16.24593851537429,25.243689077738964,16.24593851537429,30.49237690578593,-9.497625593605335,9.497625593605335,-30.49237690578593,11.497125718571624,-11.497125718571624,11.497125718571624,11.497125718571624,250.1874531367159,250.1874531367159,250.1874531367159,500.1249687578106,500.1249687578106,500.1249687578106,750.0624843789053,750.0624843789053,750.0624843789053,750.0624843789053,750.0624843789053,750.0624843789053,A,C,B,D,19.995001249697452,0.9998750234327969,50.48737815547793,44.726947973579,0.0,63.245553203367585,22.994251437143248,54.7745373099182,13,"UCB(reg=1000, k=10.0)",1000,10.0
9,2,B,0,1,explore,learn how each signal affects this planet,"Exploring Planet 3 to learn how each signal affects this planet: Mercury off, Krypton on, Nobelium on.",-1,1,1,58,36.740814796316045,2.2494376405920775,-26.74331417146277,-12.246938265436256,25.243689077738964,-16.24593851537429,25.243689077738964,16.24593851537429,49.980136710010214,-9.502496315879398,9.502496315879398,-11.004617101558694,11.497125718571624,-11.497125718571624,11.497125718571624,11.497125718571624,250.1874531367159,250.1874531367159,250.1874531367159,500.1249687578106,500.1249687578106,500.1249687578106,500.1249687578106,500.1249687578106,500.1249687578106,750.0624843789053,750.0624843789053,750.0624843789053,A,C,B,D,-4.49887528117506,31.634629957482726,82.97925518622651,0.9998750234327969,18.99525118721067,44.726947973579,45.988502874286496,0.9998750234327969,13,"UCB(reg=1000, k=10.0)",1000,10.0
10,0,A,0,1,explore,learn how each signal affects this planet,"Exploring Planet 1 to learn how each signal affects this planet: Mercury off, Krypton on, Nobelium on.",-1,1,1,20,48.971911903736384,14.4683097633974,-14.512217064044364,-0.015841158015689416,25.243689077738964,-16.24593851537429,25.243689077738964,16.24593851537429,49.980136710010214,-9.502496315879398,9.502496315879398,-11.004617101558694,11.497125718571624,-11.497125718571624,11.497125718571624,11.497125718571624,250.1874531367159,250.1874531367159,250.1874531367159,500.1249687578106,500.1249687578106,500.1249687578106,500.12493754683607,500.12493754683607,0.4996565232092962,750.0624843789053,750.0624843789053,750.0624843789053,A,C,B,D,-4.49887528117506,31.634629957482726,82.97925518622651,0.9998750234327969,57.98051224021032,0.9997501561329732,45.988502874286496,0.9998750234327969,13,"UCB(reg=1000, k=10.0)",1000,10.0
11,3,D,0,1,explore,learn how each signal affects this planet,"Exploring Planet 4 to learn how each signal affects this planet: Mercury off, Krypton on, Nobelium off.",-1,1,-1,58,48.971911903736384,14.4683097633974,-14.512217064044364,-0.015841158015689416,25.243689077738964,-16.24593851537429,25.243689077738964,16.24593851537429,49.980136710010214,-9.502496315879398,9.502496315879398,-11.004617101558694,17.33044492585759,-17.33044492585759,17.33044492585759,-5.997001499250928,0.9982532439490512,0.49937609173042574,0.49937609173042574,500.1249687578106,500.1249687578106,500.1249687578106,500.12493754683607,500.12493754683607,0.4996565232092962,750.0624843789053,750.0624843789053,750.0624843789053,A,C,B,D,20.00722623431031,0.9997502807744696,50.48737815547793,44.726947973579,79.9897464433277,0.9998125917323286,22.994251437143248,54.7745373099182,13,"UCB(reg=1000, k=10.0)",1000,10.0
12,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+16.2), Krypton on (+25.2), Nobelium on (+16.2).",-1,1,1,81,48.971911903736384,14.4683097633974,-14.512217064044364,-0.015841158015689416,24.996313101455268,-15.998562539094353,24.996313101455268,15.998562539094353,49.980136710010214,-9.502496315879398,9.502496315879398,-11.004617101558694,17.33044492585759,-17.33044492585759,17.33044492585759,-5.997001499250928,0.9982532439490512,0.49937609173042574,0.49937609173042574,500.1249687578106,500.1249687578106,500.1249687578106,500.12493754683607,500.12493754683607,0.4996565232092962,666.722212964506,666.722212964506,0.4997501249375773,A,C,B,D,19.97554391827893,0.9995007487521637,82.97925518622651,0.9998750234327969,57.98051224021032,0.9997501561329732,45.99433327832185,0.9998333888657884,13,"UCB(reg=1000, k=10.0)",1000,10.0
13,3,D,0,1,explore,learn how each signal affects this planet,"Exploring Planet 4 to learn how each signal affects this planet: Mercury on, Krypton on, Nobelium off.",1,1,-1,53,48.971911903736384,14.4683097633974,-14.512217064044364,-0.015841158015689416,24.996313101455268,-15.998562539094353,24.996313101455268,15.998562539094353,49.980136710010214,-9.502496315879398,9.502496315879398,-11.004617101558694,24.7448770298642,-2.503433862562261,24.7448770298642,-6.002559081251746,0.9982532439490512,0.49937609173042574,0.49937609173042574,500.0937304731435,500.0937304731435,500.0937304731435,500.12493754683607,500.12493754683607,0.4996565232092962,666.722212964506,666.722212964506,0.4997501249375773,A,C,B,D,48.94384576110511,1.7307536248510529,17.995501124721834,0.9998750234326893,60.98475381156891,44.726947973579,23.32744642510852,51.645154304052994,13,"UCB(reg=1000, k=10.0)",1000,10.0
14,3,D,0,1,explore,learn how each signal affects this planet,"Exploring Planet 4 to learn how each signal affects this planet: Mercury on, Krypton off, Nobelium off.",1,-1,-1,59,48.971911903736384,14.4683097633974,-14.512217064044364,-0.015841158015689416,24.996313101455268,-15.998562539094353,24.996313101455268,15.998562539094353,49.980136710010214,-9.502496315879398,9.502496315879398,-11.004617101558694,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.9982532439490512,0.49937609173042574,0.49937609173042574,500.0937304731435,500.0937304731435,500.0937304731435,500.12493754683607,500.12493754683607,0.4996565232092962,0.4996565232092962,500.124937546836,0.4996565232092241,A,C,B,D,77.96827988919384,0.9997502807744696,-31.997125078188706,44.72555110775689,41.97976117981011,0.9998125917323285,3.4991252186894855,44.726947973578994,13,"UCB(reg=1000, k=10.0)",1000,10.0
15,2,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (-9.5), Krypton on (+9.5), Nobelium off (+11.0).",1,1,-1,77,48.971911903736384,14.4683097633974,-14.512217064044364,-0.015841158015689416,24.996313101455268,-15.998562539094353,24.996313101455268,15.998562539094353,49.982136615628164,-1.5008739384662988,17.504118693292995,-11.006617007176644,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.9982532439490512,0.49937609173042574,0.49937609173042574,500.0937304731435,500.0937304731435,500.0937304731435,500.12493754683607,500.12493754683607,0.4996565232092962,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,48.94384576110511,1.7307536248510529,17.995501124721834,0.9998750234326893,60.98475381156891,44.726947973579,53.002740634020704,0.9997501561329659,13,"UCB(reg=1000, k=10.0)",1000,10.0
16,1,C,0,1,explore,learn how each signal affects this planet,"Exploring Planet 2 to learn how each signal affects this planet: Mercury off, Krypton on, Nobelium off.",-1,1,-1,44,48.971911903736384,14.4683097633974,-14.512217064044364,-0.015841158015689416,24.99575179565783,-13.004494941563344,24.99575179565783,18.993004278138194,49.982136615628164,-1.5008739384662988,17.504118693292995,-11.006617007176644,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.9982532439490512,0.49937609173042574,0.49937609173042574,500.0937304731435,500.0937304731435,500.0937304731435,0.49962531223474116,0.49962531223474116,0.4996253122347195,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,20.00722623431031,0.9997502807744696,49.99262620291054,44.72555110775689,79.9937462545641,0.9997501561331257,57.99574700353818,0.9997501561329976,13,"UCB(reg=1000, k=10.0)",1000,10.0
17,1,C,0,1,explore,learn how each signal affects this planet,"Exploring Planet 2 to learn how each signal affects this planet: Mercury on, Krypton off, Nobelium on.",1,-1,1,55,48.971911903736384,14.4683097633974,-14.512217064044364,-0.015841158015689416,49.47702884319592,-12.986151562498975,0.523645291308668,19.00829131885417,49.982136615628164,-1.5008739384662988,17.504118693292995,-11.006617007176644,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.9982532439490512,0.49937609173042574,0.49937609173042574,0.4996565056659392,500.0937129144113,0.374789208387881,0.49962531223474116,0.49962531223474116,0.4996253122347195,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,77.93659757316246,1.7307536248510529,5.98850933657485,44.73671844622507,19.970526976692227,1.7313295824856576,46.953290839992015,1.7313295824854313,13,"UCB(reg=1000, k=10.0)",1000,10.0
18,0,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+14.5), Krypton off (+14.5), Nobelium off (+0.0).",1,-1,-1,84,50.4787126774691,15.974358077411964,-14.513345941736574,-0.016970035707885245,49.47702884319592,-12.986151562498975,0.523645291308668,19.00829131885417,49.982136615628164,-1.5008739384662988,17.504118693292995,-11.006617007176644,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.9982532439490512,0.49937609173042574,0.49937609173042574,0.49937602169259393,0.8735961521204558,0.37459440513078107,0.49962531223474116,0.49962531223474116,0.4996253122347195,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,77.96827988919384,0.9997502807744696,16.958940670534105,1.5800729679973777,41.983760991045514,0.9997501561331257,58.97227035810257,0.999750156132878,13,"UCB(reg=1000, k=10.0)",1000,10.0
19,2,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (-1.5), Krypton on (+17.5), Nobelium off (+11.0).",1,1,-1,78,50.4787126774691,15.974358077411964,-14.513345941736574,-0.016970035707885245,49.47702884319592,-12.986151562498975,0.523645291308668,19.00829131885417,49.98219956851094,-1.2489994543779837,17.755993177381306,-11.00667996005943,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.8735961521205798,0.4993760216925502,0.4993760216925502,0.49937602169259393,0.8735961521204558,0.37459440513078107,0.49962531223474116,0.49962531223474116,0.4996253122347195,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,51.956694848852365,1.580072967997545,18.00623125315144,0.9997502652117425,76.9919983776315,0.9997501561329616,53.002740634020704,0.9997501561329659,13,"UCB(reg=1000, k=10.0)",1000,10.0
20,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+13.0), Krypton off (-0.5), Nobelium on (+19.0).",-1,-1,1,73,50.4787126774691,15.974358077411964,-14.513345941736574,-0.016970035707885245,47.49106509266923,-11.000187811972188,3.5024668098774896,20.00040456764657,49.98219956851094,-1.2489994543779837,17.755993177381306,-11.00667996005943,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.8735961521205798,0.4993760216925502,0.4993760216925502,0.49937602169259393,0.8735961521204558,0.37459440513078107,0.374781398332226,0.374781398332226,0.4996253044358748,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,49.00073050608582,0.9997502652117974,80.9478264332404,1.730753480981456,22.468525885448194,1.5805462560708474,51.94629720950949,1.7313295824855146,13,"UCB(reg=1000, k=10.0)",1000,10.0
21,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+11.0), Krypton on (+3.5), Nobelium on (+20.0).",-1,1,1,74,50.4787126774691,15.974358077411964,-14.513345941736574,-0.016970035707885245,47.49073222608198,-10.999854945385227,2.170667595972553,18.66860535374193,49.98219956851094,-1.2489994543779837,17.755993177381306,-11.00667996005943,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.8735961521205798,0.4993760216925502,0.4993760216925502,0.24990629684771712,0.31233603997255976,0.31233603997252324,0.374781398332226,0.374781398332226,0.4996253044358748,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,19.974038622612674,0.9995006864547956,81.99412428216547,0.7070184314860156,57.980512240210814,0.9997501561330049,45.97676748542762,0.9997501561329976,13,"UCB(reg=1000, k=10.0)",1000,10.0
22,0,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+16.0), Krypton off (+14.5), Nobelium on (-0.0).",1,-1,1,78,49.84702670786275,14.92175860235875,-14.933996363085598,-0.859270587451995,47.49073222608198,-10.999854945385227,2.170667595972553,18.66860535374193,49.98219956851094,-1.2489994543779837,17.755993177381306,-11.00667996005943,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.8735961521205798,0.4993760216925502,0.4993760216925502,0.24990629424723604,0.2707075362356208,0.27070753623560295,0.374781398332226,0.374781398332226,0.4996253044358748,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,80.94944666090974,1.580072967997545,52.98881503846613,0.8659352084007559,19.97052697669222,1.7313295824856576,46.953290839992015,1.7313295824854313,13,"UCB(reg=1000, k=10.0)",1000,10.0
23,2,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (-1.2), Krypton on (+17.8), Nobelium off (+11.0).",1,1,-1,92,49.84702670786275,14.92175860235875,-14.933996363085598,-0.859270587451995,47.49073222608198,-10.999854945385227,2.170667595972553,18.66860535374193,49.98280350447631,1.1673483430948721,20.17234097485415,-11.007283896024816,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.4282528172845273,0.4282528172845346,0.21420668263167852,0.24990629424723604,0.2707075362356208,0.27070753623560295,0.374781398332226,0.374781398332226,0.4996253044358748,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,50.6940595345879,1.3622876365796264,19.992939522927372,0.8659352084007937,77.49587325157368,0.7070184314860481,53.002740634020704,0.9997501561329659,13,"UCB(reg=1000, k=10.0)",1000,10.0
24,2,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+1.2), Krypton on (+20.2), Nobelium off (+11.0).",1,1,-1,84,49.84702670786275,14.92175860235875,-14.933996363085598,-0.859270587451995,47.49073222608198,-10.999854945385227,2.170667595972553,18.66860535374193,49.98285566635107,1.3760480039562566,20.381040635715543,-11.007336057899565,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.4282528172845273,0.4282528172845346,0.21420668263167852,0.24990629424723604,0.2707075362356208,0.27070753623560295,0.33315289459527253,0.33315289459527253,0.49962530183539366,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,50.6940595345879,1.3622876365796264,19.992939522927372,0.8659352084007937,82.32977671845015,0.5773021746995496,53.002740634020704,0.9997501561329659,13,"UCB(reg=1000, k=10.0)",1000,10.0
25,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+11.0), Krypton on (+2.2), Nobelium on (+18.7).",-1,1,1,80,49.84702670786275,14.92175860235875,-14.933996363085598,-0.859270587451995,47.490753154872074,-10.999875874175299,2.2544036850236324,18.752341442792982,49.98285566635107,1.3760480039562566,20.381040635715543,-11.007336057899565,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.4282528172845273,0.4282528172845346,0.21420668263167852,0.24990629424723604,0.2707075362356208,0.27070753623560295,0.3123360419204527,0.3123360419204527,0.49962530053499066,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,19.13200115496641,0.8449913578772131,79.3298601211817,0.5773021746995319,57.980512240210786,0.9997501561330049,45.97676748542762,0.9997501561329976,13,"UCB(reg=1000, k=10.0)",1000,10.0
26,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+11.0), Krypton on (+2.3), Nobelium on (+18.8).",-1,1,1,86,49.84702670786275,14.92175860235875,-14.933996363085598,-0.859270587451995,47.49091562303341,-11.000038342336495,2.904438797664767,19.40237655543399,49.98285566635107,1.3760480039562566,20.381040635715543,-11.007336057899565,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.4282528172845273,0.4282528172845346,0.21420668263167852,0.24990629294683303,0.24989068356080732,0.24989068356079874,0.3123360419204527,0.3123360419204527,0.49962530053499066,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,19.13200115496641,0.8449913578772131,79.49737415686398,0.4999687607365101,57.980512240210786,0.9997501561330049,45.97676748542762,0.9997501561329976,13,"UCB(reg=1000, k=10.0)",1000,10.0
27,0,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+14.9), Krypton off (+14.9), Nobelium on (-0.9).",1,-1,1,84,50.49134627608915,15.995409865666474,-14.504933013733762,-0.00012418571249028787,47.49091562303341,-11.000038342336495,2.904438797664767,19.40237655543399,49.98285566635107,1.3760480039562566,20.381040635715543,-11.007336057899565,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.4282528172845273,0.4282528172845346,0.21420668263167852,0.24990629216653923,0.23739973957309407,0.2373997395730911,0.3123360419204527,0.3123360419204527,0.49962530053499066,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,78.84351108585511,0.8449913578771792,52.988815038466136,0.8659352084007559,19.97052697669222,1.7313295824856576,46.953290839992015,1.7313295824854313,13,"UCB(reg=1000, k=10.0)",1000,10.0
28,2,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+1.4), Krypton on (+20.4), Nobelium off (+11.0).",1,1,-1,81,50.49134627608915,15.995409865666474,-14.504933013733762,-0.00012418571249028787,47.49091562303341,-11.000038342336495,2.904438797664767,19.40237655543399,49.982812010536506,1.2013810900699156,20.206373721829188,-11.007292402085028,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.35394547069588295,0.41638562137738805,0.1666250186513436,0.24990629216653923,0.23739973957309407,0.2373997395730911,0.3123360419204527,0.3123360419204527,0.49962530053499066,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,51.98194731373435,1.3224624839947787,19.992939522927692,0.8659352084007937,82.74728036392243,0.4999687607365216,53.002740634020704,0.9997501561329659,13,"UCB(reg=1000, k=10.0)",1000,10.0
29,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+11.0), Krypton off (-2.9), Nobelium on (+19.4).",-1,-1,1,80,50.49134627608915,15.995409865666474,-14.504933013733762,-0.00012418571249028787,48.20654544860611,-11.715668167909222,1.830931460254277,19.044767353353066,49.982812010536506,1.2013810900699156,20.206373721829188,-11.007292402085028,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.35394547069588295,0.41638562137738805,0.1666250186513436,0.24990629216653923,0.23739973957309407,0.2373997395730911,0.299845097932736,0.299845097932736,0.4996252997546968,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,49.000745238443955,0.9997501379328564,74.98889172313912,0.8658630904072523,17.567764796552375,1.482693921880579,51.94629720950949,1.7313295824855146,13,"UCB(reg=1000, k=10.0)",1000,10.0
30,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+11.7), Krypton off (-1.8), Nobelium on (+19.0).",-1,-1,1,78,50.49134627608915,15.995409865666474,-14.504933013733762,-0.00012418571249028787,48.292916747642465,-11.802039466945594,1.7013669564509115,19.001606531616247,49.982812010536506,1.2013810900699156,20.206373721829188,-11.007292402085028,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.35394547069588295,0.41638562137738805,0.1666250186513436,0.21422196008714867,0.15710062776044015,0.2284889112111177,0.299845097932736,0.299845097932736,0.4996252997546968,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,49.000745238443955,0.9997501379328564,77.13604950961411,0.654583549471082,17.567764796552375,1.482693921880579,51.94629720950949,1.7313295824855146,13,"UCB(reg=1000, k=10.0)",1000,10.0
